post_id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
pfbid0QbRkUSNyu7NvCaYWRhFCMsXwcDVAakvEgCvGceCPVi6EZfHzrRuv7TzXiz1aD7xQl,Laphonza Butler,0,2,0,0,0,0,0,0,2,0,Let’s not get lulled by the victories of the past. We fight on by helping elect more Democratic pro-choice women to office.,2022-12-17T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/319675371_1046202510113917_7349599644822487543_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Vk7qKhUcSSYAX8dSWfw&_nc_ht=scontent.ftll2-1.fna&oh=00_AfAexU1T6q2NRc24T64I3bTZfmPI6vlUdCvhRwL1BcNRFg&oe=653EAE37,https://www.facebook.com/laphonza/posts/pfbid0QbRkUSNyu7NvCaYWRhFCMsXwcDVAakvEgCvGceCPVi6EZfHzrRuv7TzXiz1aD7xQl?__cft__[0]=AZUp89jbEg_vKKCffT7K-cM5kMXMggaPr9QzMqlZd35V0AdT1kyIQMvWqfzZx3JiEcql0vWc6LCIIFyEIYx9MqBSkUHWLMlsZniw8cuHlAKELBKKYD-tQee07_fZmnudv1Z0eoKJxCoA2QeaxSB2_JVLb8h9PEnm2xbtzfB14a2ah0B7pvLnn496dXws4CNo6InufiumDHBmTs45cyQZ8_yN&__tn__=%2CO%2CP-R
pfbid0PcdyR3vB9TnWCShLKG6aX1G1d9ju9WFAqx2nkh1VAUg4s9Cmnv73vs8VBewJQ3fnl,Laphonza Butler,0,1,0,0,0,0,0,0,1,0,Jennifer McClellan is the pro-choice fighter that Virginia needs in Congress. I’m thrilled that she has the support of the wonderful EMILY's List community.,2022-12-16T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/320601896_2015562645299617_7800075362920328827_n.jpg?stp=dst-jpg_p180x540&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=CrTfWL2gyHkAX_bIFjo&_nc_ht=scontent.ftll2-1.fna&oh=00_AfByUoZ6q9_p4p4EkTwQbK8VLN5aKgf2h8t91ws6vYa8Zw&oe=653D7640,https://www.facebook.com/laphonza/posts/pfbid0PcdyR3vB9TnWCShLKG6aX1G1d9ju9WFAqx2nkh1VAUg4s9Cmnv73vs8VBewJQ3fnl?__cft__[0]=AZWkC7ghSr7sy1yylbjk1jxrj4KAhSPVaisQnD_JrNsbk9hCsAgTu5AdrrMhWLFsUGI7jTSxTjJodoyR25SI5aHO4-b-vD6yIbJJnu-0kgUGUOoNJpD4Kks6p10PAy4U8Z0ShB8_JKlVgDKIr06_uZ0D0ArKSL0fafq5INR_FALK5nq3-y-eMpFbIu7MzxmGOr3OxSt1ExyEIqV5VCy6ulVx&__tn__=%2CO%2CP-R
pfbid02MhTiFWhSdnHK9mj5CXAVPandcg1kTzQ6wLetZg2WM6yNC5DVL6DSB4Go8Dres7sYl,Laphonza Butler,0,0,0,0,0,0,0,0,0,0,Reproductive freedom is also an economic issue.,2022-12-15T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/319403862_664250571906827_6713198762206840318_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=figYx1FlYwQAX9qxxyK&_nc_ht=scontent.ftll2-1.fna&oh=00_AfCNxSNI3lOcKusgqmX6pTNBjKQ1JHkaxeV8CxtArL1FvQ&oe=653E54B0,https://www.facebook.com/laphonza/posts/pfbid02MhTiFWhSdnHK9mj5CXAVPandcg1kTzQ6wLetZg2WM6yNC5DVL6DSB4Go8Dres7sYl?__cft__[0]=AZWYnqKotZ8xSMwtTManFd_RWDT2jupN437FZti2IBvcruShgaD1BSxJxaZ1onFSLR1kHkE9G5MZpcCd_xSlaFIpYXXOmvU7nTUd5QVabr9eJolnKJs2qKbi7H_wo6S-uXfWKmmmA022INp5CH9EUvMJ1SmUJ2lzu8dnVypOKHVdmLj9FJ670ayCBz5K5_FQCEZjV3HljyOdIYX5x9Hu2CT9&__tn__=%2CO%2CP-R
pfbid0opyGuA4743sWdYVmmHsbLttyb3j7unZavz5qke8G43jjFVvdvZwbMF1WRCyw91utl,Laphonza Butler,0,0,0,0,0,0,0,0,0,1,"In 2020, there were no abortion bans in effect. In 2022, there are now 13 state abortion bans. There will be more coming in 2023. We will help elect more Democratic pro-choice women to office to fight back at the state level.",2022-12-14T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/11352754823201812565?url=https%3A%2F%2Fi.guim.co.uk%2Fimg%2Fmedia%2Ff07aba31a08b55627e5c53a0737a54f715e7370c%2F0_358_5375_3226%2Fmaster%2F5375.jpg%3Fwidth%3D1200%26height%3D630%26quality%3D85%26auto%3Dformat%26fit%3Dcrop%26overlay-align%3Dbottom%252Cleft%26overlay-width%3D100p%26overlay-base64%3DL2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc%26enable%3Dupscale%26s%3Db2783d735d183f28ca4ddeddbe605f31&fb_obo=1&utld=guim.co.uk&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbFF80TaUaygtliP8X-TVayR0Uok0hGXLfR_P8KYb9xxyw&oe=653AC14D&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0opyGuA4743sWdYVmmHsbLttyb3j7unZavz5qke8G43jjFVvdvZwbMF1WRCyw91utl?__cft__[0]=AZWpXSJ8MAk-VcJAeiDlPU76EhOSlZRnNLvO9F3UW_by9md-HeqEG5ukO3FFzdeBePnhabFjJig36u4El2XrErftgFwiO1hUtBUK9pv7D5oTUfBe3kPCdhbsUm5K_EKY40I571cDt_XgNijsXO3bB0DkyxNLRp6DuQw8GIOXcAS0cG7kQCdsehEWcopJ71Jc3qZcpNFOOrg5EC_0XDlxmMGM&__tn__=%2CO%2CP-R
pfbid02KWLifcBn1g8HmoKMLyQeLJn9sYxWQaGhHyeYyZ5HES9JqMayP8WDpuQqL7RroVhMl,Laphonza Butler,0,0,0,0,0,0,0,0,0,0,So grateful that the Respect For Marriage Act has been signed into law! I also extend my sincere appreciation to Sen. Tammy Baldwin for helping make this legislation possible. #LoveIsLove,2022-12-14T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/10154570345644659007?url=https%3A%2F%2Fmedia.cnn.com%2Fapi%2Fv1%2Fimages%2Fstellar%2Fprod%2F221213162831-01-biden-signs-respect-for-marriage-act-1213.jpg%3Fc%3D16x9%26q%3Dw_800%2Cc_fill&fb_obo=1&utld=cnn.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbHqG2BjvUArLSr1iy7uq5Olsy5KBRwmwtEYYZwg5L_cyA&oe=653AA133&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid02KWLifcBn1g8HmoKMLyQeLJn9sYxWQaGhHyeYyZ5HES9JqMayP8WDpuQqL7RroVhMl?__cft__[0]=AZXcBT6HnZhdX3T4LUKrlxc1f9IkFunEpi_-ulDnuhfk826ahGxY6gKn2F9yOoRCCpekeWiH496_z_Nav0UL5ACHshZ9c7uyoakDUdQ54vDwp-RUVTV_7w0p9SLqRMvMhx4sB5Nev6wJZELzgZRZOKU3AAA0lvBqCIclBp_myH62bWUm38qSqvmF1l2fK97fP4OFmtLmQLgsVm11hs9KiMkF&__tn__=%2CO%2CP-R
pfbid0ZrCJPnYNg72wxCmGXTykwXKjcYhJriBcLMW1JtypTa5AVrAHDjBM3csBeBAt8Rwtl,Laphonza Butler,0,0,0,0,0,0,0,0,0,0,We’re ready for the fight ahead.,2022-12-12T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/2601742839671552736?url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2022%2F12%2F07%2Fmultimedia%2F00nat-abortion-strategy-1%2F00nat-abortion-strategy-1-59cd-facebookJumbo.jpg&fb_obo=1&utld=nyt.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbGk-_jvkLLIIDMm8Tykzgu4LozdqYL0dfcieqavuM-SPQ&oe=653AE6E3&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0ZrCJPnYNg72wxCmGXTykwXKjcYhJriBcLMW1JtypTa5AVrAHDjBM3csBeBAt8Rwtl?__cft__[0]=AZU_7ex-wQDyNIG_qsD2iKABflU-c-9IpmyJV9Z4JFWFkTyfBnd3UMXLxAL6EMkUuzSRLxLM9d6IVmz5zOJzs7emk-Pn6IrtpKmV9H7XSIMunil6Q0Doib-poerfJNoShERg24AIg6gbUaNPcvTeDBPFYCdJqc7TRaqazX2zWX6ETfRhqVvawaZJdSoAxuVvoJm13Ov6caUwN9SeG8oKbpli&__tn__=%2CO%2CP-R
pfbid02fCTe37CpuHcCcCeFWBn9BtD9Vw9LH4zWK3CcEWyPdFJtN6P6oozAo1GtLNF3U6Dql,Laphonza Butler,0,0,0,0,0,0,0,0,0,0,And Karen Bass did. She’s now Los Angeles’ next mayor.,2022-12-12T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/319357922_206309011907690_7027790128751764082_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=LDBynAU4-5EAX8VX0I8&_nc_ht=scontent.ftll2-1.fna&oh=00_AfDSl9nS_BnTRnDqm0O_YDRqRQlcrGzZ8RHomwcM0YoUDg&oe=653E36EF,https://www.facebook.com/laphonza/posts/pfbid02fCTe37CpuHcCcCeFWBn9BtD9Vw9LH4zWK3CcEWyPdFJtN6P6oozAo1GtLNF3U6Dql?__cft__[0]=AZU8SRcr8BFLM8IR2s3QVemhzn_mUa2tTnPfopJOl0DXU5TL0xRNDIgMNO4yLAvcoXKf-kJA0cu2F2A21WXMUdDehGTrzpf_U51ttd4qcU6ya9m5LN8_i-XtacDGCmEHNfZBmEktG-XT9H3AqFCzc1Jg1wjWPvg5BnU-KYThpvNbbTCegjFKSdT9GaH8BCoQ6SH__afMEc0vIvkCMGarUOiq&__tn__=%2CO%2CP-R
pfbid027oAR1DVNUvgY93EuHP7jLmTSiZfMsxLQLH283LTz6eBnj3d1r2a2xGHAAr5kML33l,Laphonza Butler,0,1,0,0,0,0,0,0,1,0,"The right to access abortion is an issue that voters care about — not just because it’s about personal autonomy, but also about one’s own economic future. And that issue isn’t going to go away.",2022-12-10T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/17271888156636553566?url=https%3A%2F%2Fstorage.googleapis.com%2Fafs-prod%2Fmedia%2F032cd831cb50409bb575302b142beafa%2F3000.webp&fb_obo=1&utld=googleapis.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbG4mltB5n12g5fZQTon8XJSRCHeEQS6nebNsBNXb9eDQg&oe=653B3801&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid027oAR1DVNUvgY93EuHP7jLmTSiZfMsxLQLH283LTz6eBnj3d1r2a2xGHAAr5kML33l?__cft__[0]=AZUnKBMT16T9G9V_K_4QzBhSaM1ehVbXQY0rThkmjq9tAZ5-wdvGQ38OsySbCosczCHJ5B7RfQj68Q6JIwg9jn-tfWHkwhILtmBW0Psc8CISkZE4j6J-CVCb9CRKS_BCpHKpNIQrmbsOTE6sntT_79z2tWGj4FahreBwQo6_Hh2guCB1N13RMQkltN289wOMqZZvt0H4Ui7iCNuPIUF3rURs&__tn__=%2CO%2CP-R
pfbid0Qgn9fc13EHaQUURw7dTgzuLubPdWf3C27UiSjpgoKyZgak8AJdMaK91rxxfwS1UGl,Laphonza Butler,0,0,0,0,0,0,0,0,0,0,"@celiaisraelatx  is on the ballot for the Austin, Texas mayoral race on Dec. 13! She’s our last EMILY’s List-endorsed candidate of the cycle. She needs our support to win. Let’s get out the vote for her!",2022-12-10T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/319182262_205663995305525_1047957054485722237_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wbJqlbX4pvAAX9g8R4w&_nc_ht=scontent.ftll2-1.fna&oh=00_AfBRYewsgjbp0eTemJvn6nZJum_K-pFKN3Vaw5Fk_sncLA&oe=653DD812,https://www.facebook.com/laphonza/posts/pfbid0Qgn9fc13EHaQUURw7dTgzuLubPdWf3C27UiSjpgoKyZgak8AJdMaK91rxxfwS1UGl?__cft__[0]=AZV9DkazFqmzrDnNdtdxCZ26gn92BrD_ZC_zGTVuDQPIHi_DsSCh_DGd5IZsGwSox5r3mMwgqtFdgbBDj8d59cBUQYL4y1sAtDrsQ7N09n_rd4oVaoubL12GgrwINxHcvfAYAuTSpzMcsquzMAMbxVN3oUrpPcf91aESgTWiu--Knr-oppar7mPsSkRX4aaapjX0xLLV9NrqwKVCevino2W-&__tn__=%2CO%2CP-R
pfbid0xf4GsU1LBE1KCSHzo3hqw2qLbkHL6ur9HZ3t8Ww8Qt3rtspyeKR2KWc2J6tskgnFl,Laphonza Butler,0,0,0,0,0,0,0,0,0,0,I’m thrilled that Karen Bass will be sworn in as the first Black woman mayor of Los Angeles by Vice President Kamala Harris.,2022-12-09T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/15603003466070011460?url=https%3A%2F%2Fca-times.brightspotcdn.com%2Fdims4%2Fdefault%2Fc603551%2F2147483647%2Fstrip%2Ftrue%2Fcrop%2F3000x1575%2B0%2B213%2Fresize%2F1200x630%21%2Fquality%2F80%2F%3Furl%3Dhttps%253A%252F%252Fcalifornia-times-brightspot.s3.amazonaws.com%252F0a%252Fa8%252F90ddcb954f999b9cc33e7aa118ab%252Fbass-harris.jpg&fb_obo=1&utld=brightspotcdn.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbHoUjmwJRk3f60VofNEoMti8Yz09MknBPwjpC-Ro0qaog&oe=653B26ED&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0xf4GsU1LBE1KCSHzo3hqw2qLbkHL6ur9HZ3t8Ww8Qt3rtspyeKR2KWc2J6tskgnFl?__cft__[0]=AZXLfJCoQLkHWQJ56aO_WtT4-Un24l3dVvFrWxgk2tgFQjlQMMQbTS7rLaKfd2dC8Io7JebV0Nj6-UsS3SlPU2I56fOlX5DOehoP412CUdhcvMftKl6V_Hz9RopsqzESXKs3KVQRohu7tUgvawwBqBqWBi_tcVMMv7hu9qW6dT2BWmZCHjXnXwHGIkYrV1DOIWWA68GvC-UHa7grJKA0z97-&__tn__=%2CO%2CP-R
pfbid0M419RDiudoj6nJimJFmxRXzkHzUVm1VyxGLka7mBkbajUsBLr6dKxirJH5DJ8fJTl,Laphonza Butler,0,1,0,0,0,0,0,0,1,0,#LatinaEqualPayDay — the last equal pay day of the year — shows how much more Latina women have to do to earn the equivalent of a dollar earned by white men. EMILY’s List will continue to support and help elect Democratic pro-choice Latinas to office to push to close the equal pay gap.,2022-12-09T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/318572519_205471135324811_1197920750448606752_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=jsGn5anJV1cAX_WqdTV&_nc_ht=scontent.ftll2-1.fna&oh=00_AfAz_ye5WGTbT55tINZSvwzLnyxwGxRGbGxZou3Rw2i1hw&oe=653DCE60,https://www.facebook.com/laphonza/posts/pfbid0M419RDiudoj6nJimJFmxRXzkHzUVm1VyxGLka7mBkbajUsBLr6dKxirJH5DJ8fJTl?__cft__[0]=AZVEp2DJg1vv-DDgIyC8T86z_rRZpWxEwGi9bMOvXMhj4VmglyGYE0ep7bhaS9_JKe76Wy0P0478278VZ_rdSsTeUsO4bXioKseW1ESuF-uNONGe2e9tPGcRnB-4B0H-XPnY0kj6aUYNup54GcCnFazGiTf3oxp59SoJV6t7cgRGD5BFR6TqUOXkas-eU9ePjeHq8C7nnDgSJB-IsqwwHnfo&__tn__=%2CO%2CP-R
pfbid07HZujWrcKvegGR8iTsAAYxdMycz1Spam4DW5wVyPDa1y4huWV8nNfZszGehEWRB1l,Laphonza Butler,0,2,0,0,0,0,0,1,3,0,"So relieved to hear that Brittney Griner is on her way home thanks to the efforts of the Biden-Harris administration, her wife Cherelle Griner, and her fellow Phoenix Mercury teammates!",2022-12-08T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/318202930_648550673938566_4492719523664115204_n.jpg?stp=dst-jpg_p526x395&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dOP1dGFk2dAAX-XaAWC&_nc_ht=scontent.ftll2-1.fna&oh=00_AfD-k11TkS4FkP7W1kX-ayBoJRFhtLdNgA3Vc1ye1U-Vaw&oe=653EDE68 https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/318794106_648550677271899_7745907714420743905_n.jpg?stp=dst-jpg_p526x395&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=V0-DlzgZwd4AX-B_MDD&_nc_ht=scontent.ftll2-1.fna&oh=00_AfDIA801iErmZXHOaOJBcLC7ZexpsknW24iYLEZ4MY5w7w&oe=653D3FA8,https://www.facebook.com/laphonza/posts/pfbid07HZujWrcKvegGR8iTsAAYxdMycz1Spam4DW5wVyPDa1y4huWV8nNfZszGehEWRB1l?__cft__[0]=AZV0RS5WvN8J9gKA8aDag5XTgxMAyWz9iYqQdraMJnKvtkqVJO584b3XPcQucXrlDlQCjaJmeBDny0FSbtaLp8hb-N5G0PHXIh1Z4DtDLwCld95Eu-2fRknxH4YQ3MMDNH-8A8xENHS4w3Uz3-Nd3p_4FGKcB_l5n-dmQyIFavx_fEzsrQ7dyWIaVRML5exqb5iz1tVCOUd39BoEVYlbhil3P87PommNhmbfpfBRo94tAgbcugnrB_4PDlMYr44Mwsc&__tn__=%2CO%2CP-R
pfbid0dNCY38kH2eRxjYHjwZ7167RR8X8Qwd8BdGq6i82MemTJSSd12qjLtBCAD8HZagNCl,Laphonza Butler,0,0,0,0,0,0,0,0,0,0,Let’s help elect Celia Israel as Austin’s first Latina and openly gay mayor on Dec. 13! She is the best pro-choice candidate who can take Austin forward.,2022-12-08T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/8125437533479097704?url=https%3A%2F%2Fnpr.brightspotcdn.com%2Fdims4%2Fdefault%2F5a7474f%2F2147483647%2Fstrip%2Ftrue%2Fcrop%2F1024x538%2B0%2B73%2Fresize%2F1200x630%21%2Fquality%2F90%2F%3Furl%3Dhttp%253A%252F%252Fnpr-brightspot.s3.amazonaws.com%252F8d%252F37%252F19b255e540d9a560a3655a04e21d%252F49405327731-524e1e12a0-b.jpg&fb_obo=1&utld=brightspotcdn.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbFFDGB7g0NGsKUDy9osftNQJ0JD0TVA7gtKZykPUf4ixg&oe=653ADC32&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0dNCY38kH2eRxjYHjwZ7167RR8X8Qwd8BdGq6i82MemTJSSd12qjLtBCAD8HZagNCl?__cft__[0]=AZVR90s2wa8SIWf7CxG_uPCgiYOcyG3mBM66_kcT1OzuC0AMvtAZnMo4aR68K80A_jDewy3TWtHyIf8onLT0LuPPmF4hEI67NOHVh6pfnIQY0Ki0GVVpQ2cNaM4KgOLeSGHqaC_WCkNPDRl9GFmcpcdW3nrOprzKH5haeFZB0VtftapXHZ80uZMY7INiHNi5TXIPmX-4cJdySYEQ4rvM_2n0&__tn__=%2CO%2CP-R
pfbid0YMNd4fXYcznnamUrtjoWp8PdRkCRdcuVLP7oxU43BkNDdLNfWUeocnYbTHmiPrKdl,Laphonza Butler,0,0,0,0,0,0,0,0,0,0,We still do not have Black women in the Senate or elected to governorships. We will fight to change that at EMILY’s List.,2022-12-07T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/14739630373187569588?url=https%3A%2F%2F19thnews.org%2Fwp-content%2Fuploads%2F2022%2F11%2Fblack_women_midterms_01.jpg&fb_obo=1&utld=19thnews.org&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbH5Gz2pZ-zd7sAOSSegv4TXzYJGt6G3Cdgp92nJsS7saw&oe=653B3FB8&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0YMNd4fXYcznnamUrtjoWp8PdRkCRdcuVLP7oxU43BkNDdLNfWUeocnYbTHmiPrKdl?__cft__[0]=AZUFq2-e3mDGxqsF214KTzdtlT6AG8rVod77ALGcpQ-vouPqqTrsDc3saTKJDfJjVSYEk2ypT_k-YAK42lQXnJva9PjkVyfyD772UctWk2T7iIjRP7_NcxQMjzu7ClHl6y9-gQTj_VXWvBrtssn6gTVj3ex8COtT15sPKKGZt3r1YRHhzRTghsU6kTMRx9pzX2uKMYJv5c0Bg2MYQ0jI99ST&__tn__=%2CO%2CP-R
pfbid02J2wPK7z22gWVChWjYNj2LZvEW5FJMC5wyWLicFitLKJ1o6EoEi1eHqEA7fR1WsYpl,Laphonza Butler,0,0,0,0,0,0,0,0,0,0,"Here’s what happens when Democratic pro-choice women are in positions of leadership: reproductive rights are championed, civil rights are protected, and lives of working families are improved. Let’s elect more in 2023.",2022-12-06T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/318759734_204905078714750_6005597601358603971_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kMO1Hd3o5dAAX9F5D2z&_nc_ht=scontent.ftll2-1.fna&oh=00_AfA49a1urWx1BNSbTdoiAsXbUn5tKDAHb_qeCA_1oiNJIg&oe=653E742D,https://www.facebook.com/laphonza/posts/pfbid02J2wPK7z22gWVChWjYNj2LZvEW5FJMC5wyWLicFitLKJ1o6EoEi1eHqEA7fR1WsYpl?__cft__[0]=AZVBr35abR-rq_hHiMeW4GnFTd4wYPQWFMidaXaXT0QmOvIlZahwMi6pjCJ3ibdWW7Q3Q5b9Ncv0bOHml0TPFyeAk72K1_zWACFsUV7EqwEflU4lBPFEV1G1NFC7xXguOA4cr7XcGC3B5vxOP8RqOZPoVX3zZecBAp7mFIJQrgQsP7EZiNF2DM3k4ud7zz2YsUZTIUc8y1yv-ZzKevswJYJr&__tn__=%2CO%2CP-R
pfbid0KpacVumQKcY3Dwsw5Q9XFMv48TBKEcQeUXSeJgUW92pYZY8k484rrH1tof7A6vRwl,Laphonza Butler,0,3,0,0,0,0,0,0,3,0,I extend my congratulations to the following EMILY’s List women who have been or are likely to be likely to be elected to prominent leadership roles within the Democratic party and within Congress.,2022-12-06T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/318231207_204767772061814_3913014361747470776_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=AOMi3qIxFz0AX-fCKZP&_nc_ht=scontent.ftll2-1.fna&oh=00_AfC5jnL8BnDArHrq7WHB_M10o5Vv5KTFR39EhA203ylBCA&oe=653E4DC9,https://www.facebook.com/laphonza/posts/pfbid0KpacVumQKcY3Dwsw5Q9XFMv48TBKEcQeUXSeJgUW92pYZY8k484rrH1tof7A6vRwl?__cft__[0]=AZUizDtZiycQSIsXvITM3WB9kdv6d2Irb5WesaKwH68Upm9VNo17rHoO5fhp-_2WGyPa9c-mcZz7tOpF_3Djc8uDFQLVgOnkYJZZRudsHdmTIrLElgRuxhmNrQ8jiH98cVcU3nIVtUSziCqICZbkQWllfgr7h--oKkiW3ASWxN9aBF7lNNfRPZpMUpSBiTRtgH87mEG726ifGcYF6JO4tGzd&__tn__=%2CO%2CP-R
pfbid02M7H7S5Tz4BuQ6dfGEoaoJk3KAnknmojHBN2AqQ5Se5BipiWZc7ePyC1y6pzDnrR5l,Laphonza Butler,0,1,0,0,0,0,0,0,1,0,"Meet @celiaisraelatx, the last EMILY’s List-endorsed candidate this cycle fighting for every last vote. She’s running for mayor of Austin and her runoff election is on Dec. 13. We are proud to support her!",2022-12-04T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/317836256_204196328785625_2901978930445876883_n.jpg?stp=dst-jpg_p600x600&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=RLEEeG_AzvUAX-ECyuZ&_nc_ht=scontent.ftll2-1.fna&oh=00_AfCqVqD7UunS0wgiabczCaoFTPXczVgKlSZdFww6KrUHNg&oe=653EB9EF https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/317495975_204196315452293_93126239820722719_n.jpg?stp=dst-jpg_p600x600&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=XWrOGecbMoYAX8ah8LQ&_nc_ht=scontent.ftll2-1.fna&oh=00_AfBWuZ80yWgoYNvtPnYS-3PglnBTGh1d0KT8Bfi9ImDdmA&oe=653EBA97,https://www.facebook.com/laphonza/posts/pfbid02M7H7S5Tz4BuQ6dfGEoaoJk3KAnknmojHBN2AqQ5Se5BipiWZc7ePyC1y6pzDnrR5l?__cft__[0]=AZUpquKWqWQtYqM9BQaf0S1GiO-63JOpqiNRT-tgAckTra09mmxOn9pf1BoiYND2wcH3lai3VBnxrC0LnvlymSfX7juKX66y5z0OQCObfYai_Xknn7z7dr3N9L1Xb-w3PC6SbCwmUK4h9PxpEjuIwcHtSLqLTK_G8ejl16zsv1QQaDZJxO436WE7zwRKfxqlfbz-MbMK4myU7K2you5TEf3S&__tn__=%2CO%2CP-R
pfbid0ddhzPuvGrsA88F3d6LwXYs7Y8HZae2BLpNCuaZBQ46Zed1hqXeYo3RpiBMQtEwYgl,Laphonza Butler,0,1,0,0,0,0,0,0,1,0,Text JOIN to 47717 to join the fight to protect reproductive freedom for ALL in 2023.,2022-12-03T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/317621206_204195082119083_735216358662726566_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kaSLktG0CTcAX_YZwu8&_nc_ht=scontent.ftll2-1.fna&oh=00_AfCu9wGev_oMEx7H9eV_NF777uvtpUdGGJKlAGXuAFLnyQ&oe=653E0FB3,https://www.facebook.com/laphonza/posts/pfbid0ddhzPuvGrsA88F3d6LwXYs7Y8HZae2BLpNCuaZBQ46Zed1hqXeYo3RpiBMQtEwYgl?__cft__[0]=AZUz0ygqRYSEmYznQhS3wd-j8xt6l1-IMwMzOyoDWLWawpiTg644lK8ONFsGG8GF4qtWSmufR8hvEAkmyR-iBIv9_GWCqoBs_7szQtD5Vx-JUOk4Nkzl3w8b6__weh5vR1TSYwISiVNoxNoPZoL6rVr32aN2WHgBneLgiQjby9dfiSSd-wJ3FGeKcdRVgxDaNplbOwuUV8t9sUnKXbtVRc02&__tn__=%2CO%2CP-R
